Title,Category
호남의 근본인 타이거즈갤러리에서 경상도놈 얘기 그만해라,KIA
 년차 통산        ,KIA
찬호     승선 진심으로 응원하는 팬도 있음,KIA
퉁은 타격 코치 해도 잘할듯   ,KIA
짭찬 중견보낼빠엔 김도영 중견보내야지  ,KIA
심재학 지금 기세면 내년엔 리코 똥꼬핥기 직전임   ,KIA
음악평론가 전문가  대중들 둘 중 누가 더 정확한가요 ,KIA
조던준 잡을빠엔 짭찬잡는게 나음,KIA
할머니가 사망했는데 안 빠지고 경기를 뛴다면 ,KIA
심재학 다 좋았는데 임기영 잡은거에서 좀 짜치긴 함 ,KIA
리코는 시대의 흐름같은거지 뭐,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
여기 갤주가 짭찬,KIA
박찬호가 올해 공 받쳐놓고 친다는애들 들어와봐라,KIA
근데 조던 노리는 팀이 사실 칰 빼면 그렇게 많지 않은데,KIA
김혜성은 므르브 못갈수도 있겠다,KIA
 년 내내 짭찬 얘기 안지겹냐 ,KIA
솔직히 짭찬이는 잡던말던 알빠노이긴함 ,KIA
짭맘들은 정말 대단한 놈들이라고 생각함,KIA
다년 계약은 샐캡에 어떻게 반영되는 거임 ,KIA
짭이 리코에 남으면 떠난단소리임,KIA
애초에 짭애미들이 저렇게 나댈수록 더 꺼지게됨,KIA
그냥 봐도 짭 떠날거 같은데 나였으면 짭 안떠날거같단새끼들 조롱할듯,KIA
동주 주말에 광주와서 의리 만났던데,KIA
동주야 팔 아끼고 나중에 고향 와야지,KIA
  갤도 아는거야  ,KIA
오늘자 칰 신구장 공사현장    ,KIA
동주는 전역 도영이는 현역,KIA
비시즌에도 멈추지않고   년동안  대단함  ,KIA
짭 얘기를 일년내내 매일 할수있다는게 대단하다    ,KIA
우르크    이거 스텟 자체가 씹간지인듯,KIA
걍 돈 많이 받으라고 하는게 뭐가 억까냐,KIA
전구단팬한테 비호감작한건 정말 대단한 것 같아      ,KIA
역대 여자솔로가수 갤럽 노래  위 다 들어본적 있는 노래냐 ,KIA
 아무리 김선빈이라도 올해는 어려울 것이라고   김도영 깜놀       ,KIA
  갤은 진지하게 팀에 필요한 선수가 조던 짭이라,KIA
  년 키움은  라가 이정후  라가 김혜성이였네,KIA
만약에 내년에 나성범이 주장이아니었다면 누가하냐 이팀은       ,KIA
짭이 진짜 대단한 선수인게,KIA
짭 어깨 괜찮은 편임 ,KIA
만약 리핏하면 쓰리핏을 위해서 박찬호는 무조건 잡아야됨,KIA
  기아 라인업,KIA
와 내년 드래프트풀도 진짜좋아보이네,KIA
 오피셜 뻥피엘 현재 순위    ,KIA
골글유격수가 국대를 못간게 말이되냐 ,KIA
짭찬은 타이거즈 중심이 맞죠,KIA
홍준표도 짭까같은 새끼들한테 썅욕한거임,KIA
씨발 송구짤 좆같네 유격자리에서 홈까지 논스톱으로 못던지고  바운드 송구,KIA
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,KIA
씨발 찬호 홈송구 보고 중찬호 추천했던 내가 생각이 짧았네,KIA
정콱아 너도 광기야 짭 욕먹는거 니 지분없을거 같냐,KIA
찬호는 정콱이 같은 정신병자들이 물고빠는게 존나무섭네,KIA
정콱이 아까 아침부터 있던데 대단하노,KIA
골글받았으나 국대예비명단 승선도 못한사람 또있냐,KIA
코시도벌벌떠는 놈을 국대 왜 안뽑았냐고 지랄하디만,KIA
심재학    이새끼 연봉협상 시작한거 갓재학이네     ,KIA
짭 국대가서 이딴 타격폼을 전세계에 안보여줘서 쌉다행     ,KIA
난 짭 좋아하긴 하는데,KIA
그새끼는 지가 못한거 말하면 항상핑계가있음        ,KIA
짭맘들은 정체가 뭐임 ,KIA
올러와 위즈덤 큰일났네,KIA
임기영 트레드 에슬레틱 가는듯,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
야 근데 정콱이 디씨 알바임  선족이임  디씨 알바가 이렇게 일을,KIA
김선빈피셜   타이거즈 중심은 박찬호,KIA
정콱이 정신병자냐  멀쩡한 념글을 왜 써는거임 ,KIA
차 경고등 이거 왜 안없어짐 ,KIA
찬호     으로 저렴하게 잡으면 단장 칭찬받냐  ,KIA
큰때좔좔어머니회분들 또 념글 내리셨네요   ,KIA
버튜버는 순수 말빨싸움이라 오히려 공정할 수도 있음,KIA
정콱은 말투에서 싸개냄새   남,KIA
챔프     연봉협상 진행중   억 타격천재  년 차 최고액 유력    ,KIA
짱깨퇴치 부적 생각나네    ,KIA
  붕개    석개가 한시즌에 같이 뛰었더라면   ,KIA
뭐냐 그 많던 념글 왜 다썰렸냐   ,KIA
친구들 불러와라 혼자 분노의 쉴드질 치지말고   ,KIA
요청하신 코시  차전 송구짤 나왔습니다,KIA
조두성 시즌 홈런   병살타 우르크     ,KIA
김태균 좆쟁이 영상 뜸,KIA
코시 차전  회 박찬호 에러가존나웃김 네일이 송구궤적 쳐다보는거    ,KIA
타격폼 또 썰었네           ,KIA
  ,KIA
팀 병살타 순위,KIA
최원준이 비퐈다년계약 맺으면 조상우는  등급이냐 ,KIA
야 진짜 짭맘들 이 타격폼에 발작하는 거 같더라,KIA
 년 연속  할치면 컨택은 인정해야징,KIA
근데 솔직히,KIA
짭맘들 념글 존나잘내리네       ,KIA
기영아 원하는 팀이 있었다고  ,KIA
기영이 저런말하는거 아니꼬워하지마라,KIA
윤도현 김도영 유격 경쟁시켜야지,KIA
짭애미들은 짭 가면 따라가냐,KIA
임기영 기사 역해죽겠네,KIA
비시즌 전력보강이 참 보기좋아,KIA
짭맘이 패악질을 하든말든,KIA
좆기영  년 억이 딱인데,KIA
생각해보면 석개도 참 융통성 없이 끙끙거린듯,KIA
김혜성은 생각보다 메이저 오퍼가 없나보네,KIA
위즈덤 오피셜 언제뜨냐    ,KIA
임기영 꼴데 구승민 비교하면    계약 성공이냐,KIA
근데 이건 대체 왜하는거냐 ,KIA
야구 인맥맞음,KIA
박찬호 장기계약     ,KIA
니들 진짜 정신병자 아니냐    ,KIA
야구가  기록 스포츠지  ,KIA
짭애미들은 허상의 짭을 빰,KIA
기아에서 맞짱순위  위 누구일거 같음 ,KIA
송민호 부실복무로 난리인데 우리가 지켜줘여함,KIA
              래퍼 네임드임 ,KIA
오늘도 싸갤러들    많네,KIA
접  근데 니네 막상 짭찬 떠나면    아쉽잖아,KIA
김태균 유튜브 선빈이편 업뎃,KIA
광주 사람들도  야구 보면서    남녀 사귀고 그러냐  ,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
테스,KIA
소쿠리는 잘버린거같다 ,KIA
짭맘들은 이의리를 왜그렇게 싫어하는거야 ,KIA
광주기아챔피언스필드 증축 소식없나  ,KIA
근데 짭맘들 조드리 머리채는 왜이렇게 쳐잡는거임,KIA
대구사람 대구로 짤 있는사람 있냐,KIA
  양현종 박찬호 최원준 조상우 강백호,KIA
솔직히 기록만보면 이대호 유격이 더 낫네,KIA
떡밥던지니까 바로 짤만들어주네 귀찮았는데 고맙다,KIA
그 선수는 진짜 잠실 가야하지 않냐,KIA
임기영 후하게 주긴함,KIA
 황 엣         압늊릇블릿엔큗벰,KIA
몰라서 그러는데 왜 갤러리 창이 열리지 않았슴  한달,KIA
찬호 홈런욕심 많던데 대구로 돌아가라,KIA
칩 야 기아버전 레시인형 또 출시한다,KIA
찬호야 너 삼린이였어 ,KIA
짭퀴들 박멸안되는 이유가 뭐냐,KIA
올해코도영이외야봣으면     햇지,KIA
수비의 한승택도      국대가고 김민식 여기 있을때나 먹혔지,KIA
올시즌       찍은 나성범이  급이면 씨발,KIA
박찬호 중견수 하면 홈런   개 이상,KIA
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,KIA
타격으로 수비포지션정하면,KIA
짭찬 지 이름 매일 확인했다는건 또 처음보네,KIA
인지부조화는 짭견들이 걸린거 아니노,KIA
외야가 더편하고 빠따집중시키는건데,KIA
한승택은 현시점 크보 최악의 타자임,KIA
수비위치 말하면서 우르크가지고오는 클라스,KIA
여초가 자신의 논리가 틀렸다는게 나왔을때 억빠가 또 재밋음,KIA
최형우 은퇴하면 기아야구 안보는게 맞냐 ,KIA
좆승택은 태군마마보다 하위호환 그이상이지,KIA
중도영  우혁이면 라인업개탄탄해지네,KIA
임기영 얘는  냐  왜케 감정적이노,KIA
이새끼들은,KIA
발목안꺾인나성범은 에스급이지   ,KIA
짭골글타도 전싸개들멈추질않노   ,KIA
내년엔  한화가  성적 좀 낼까  ,KIA
나성범 정도면  급으로 봐야하냐 ,KIA
도영이 외야로 보내면서까지 유격수자리 지켜야하는거야,KIA
시발 우승한지  달이나됐네 언제우승했는지 기억도 가물가물하다,KIA
개도영 뽕 채우고 가야제,KIA
구단 기조가  리툴링 이니까 당연히 짭이 조던보단 후순위임    ,KIA
임기영은 시발 왜 잡은거임  ,KIA
태형이는 인정 크게 된다,KIA
태형이는 상대할줄 아는 투수더라   얼굴도 귀염귀염하고 무난하게 잘할듯,KIA
 급 기준,KIA
김도영 외야도 준비해야겠노,KIA
칰  근데 임기영은 평자가  점대인데 어캐 시즌  승  패냐,KIA
이택근  김태형 우리를 갖고 놀면서 던지더라      ,KIA
박찬호는 내내 못해서 현역으로 군대 가놓고,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
우리 전라도의 자랑 김진우랑 비교된다 임기영하고,KIA
한승택  포수 체제로 반지도둑 한게    괘씸함 ,KIA
야구하는애들  사이에서는  이승엽은  뒷담화 안까네,KIA
기영이 삼성우승 바란건 좀 서운하네  ,KIA
임기영은 윤영철한테도 밀려서 불펜으로 쫒겨난거다,KIA
분하지 않으면 그게 선수냐  똥칰화 된거지   ,KIA
임기영  차전때 웃는거 인스스올렷다매,KIA
  시즌 우리팀은 약점이 안보이네,KIA
냉정하게 양현종은  급은 아니지 ,KIA
우리 김성욱 델꼬오는건 별론가 ,KIA
조상우  년   억   보다 임기영   억이 더 충격임,KIA
임기영 갈린게 이의리탓을 왜하냐 ,KIA
그럼 기영이는 삼성 우승을 기원했단 소리네  ,KIA
쥐가 잡던 우리가 잡던 경상도는 안돼,KIA
참사 맞아 병신아,KIA
내년  강진출 투 표인데 나랑 거의 비슷함,KIA
팩트  임기영 같은 경상도가 똥칰에서 여기온것만해도 천운인거다,KIA
응우옌이 작년   였으면 참사는 뭔 참사야,KIA
김혜성   문동주  라,KIA
임기영 이 똥볼러는 참 운도좋네,KIA
임기영 작년   면 연   억이죠,KIA
임기영 작년에   였으면  년   억 가능 ,KIA
김혜성 메이저 못갈 삘인데,KIA
칩  안녕하세요,KIA
억울하시면    미루고 증명을 해보이셨어야죠,KIA
기영아 니 구속이나 보고와라        ,KIA
응우옌은 그냥   신청을 미뤘어야했음,KIA
임기영이 작년    였으면    개참사라니까,KIA
임기영 작년에   였으면 얼마 받았을까 ,KIA
뭐야 찬호 삼린이었어  삼찬호 가자,KIA
솔직히 임기영 재계약은 와이프빨도 있긴함   ,KIA
빚쟁이 입찰  무 ,KIA
박찬호  나는 원래 삼린이였다 ,KIA
윤석민 양현종선수 유튜브 보고 기아팬하기로 했어여  ,KIA
임기영은 돈복이 있는거냐 없는거냐 ,KIA
영철이 진지하게 잘생긴거같은데,KIA
서건창한테 줄   억있으면 차라리 비트코인사놔라 재학아,KIA
서건창 누적연봉   억정도인데 세금떼면   억,KIA
임기영은 투수니까 잡아도 중복자원 이런 문제가 없음,KIA
갸재호의 의지는 이어진다 돡찬호 음 ,KIA
솔직히 임기영줄돈으로 비트코인 사놨으면,KIA
     코시는 까딱하면 업셋당할뻔 했더라,KIA
서건창 그래도 재산좀 있겠지 ,KIA
짭은 나가면 팬이 훨씬 많아질텐데,KIA
먹튀니 뭐니 욕해도 한때 이새끼 존나 사랑했으면 개추,KIA
임기영은 그냥 잡을만 함,KIA
빚드 제일 필요한건 칩네 아니냐,KIA
김성한 젊은 시절    ,KIA
심재학이 서건창  년   억 정도 주고 잡을듯,KIA
서건창 와이프 광주사람 이라고 하더라,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
건창이형  년   억은 줄만해,KIA
내년은 우리가    승하냐마냐 보는 재미밖에 없지,KIA
짭찬 남아서 짭맘들이 기아 영결 줘야된다는 그림은 못본다,KIA
서교수는 지금 신혼여행지에서 연봉 받은걸로,KIA
  계약전에 신혼여행가면    불편할듯,KIA
좆쥐랑 좆성은   년 대권도전 이러던데,KIA
개인적으로 우리 프차는 붕개 골빈이 둘 정도밖에 생각이 안 남,KIA
서건창은    년  억 연봉  억  수준이 딱 적당,KIA
간결한 스윙     엄청난 파워,KIA
임기영이 눈물나던말던 뭔상관 ,KIA
양쪼 색기 또 욕심 그득그득해서 나도정이형처럼    억주라고드러누울건데,KIA
김혜성 나가리되면 골빈이 대체로 딱이네  ,KIA
그냥 입들 덜 털면 안되누,KIA
프랜차이즈  스타 인데 그럼 황대인도 프차임 ,KIA
짭찬은 딱공이나 탱탱볼이나 의미가 없는데  ,KIA
서교수 왜 안오냐   ,KIA
임기영은 충분히 눈물 나올만하지 새끼들아,KIA
베스트는 내년에도 우승하는 거임,KIA
프차는 종국이형같이 모두가 인정해야 프차고,KIA
셀캡 터트려서 크보에 발전기금으로 벌금   억   억 내느니,KIA
일단 샐캡에서 붕개는 줄어들 거고 퉁도 은퇴 확률 높긴 할 건데,KIA
짭이 프차면       ,KIA
짭맘들 고소가 무섭긴 하구나,KIA
우승해서 분한걸 왜 굳이 말하냐   ,KIA
와 몰랐는데 올해 개버러지였구나,KIA
내년 연봉 발표됐냐 ,KIA
잘못한 문신 때문에 화가나서 그만     ,KIA
임기영 시장나갔으면 얼마받음 ,KIA
셀캡은   억 남있는데 양쪼 형우 원준 상우 찬호 를 다 어케잡음,KIA
누구 몇십억에 잡아라 마라  만큼 웃긴게 없음  ,KIA
짭찬도 우리팀 프차임 그만 까라,KIA
기아 우승에 화나서 운사람,KIA
조던은 아직 아기야,KIA
니들 박찬호 타팀가면 감당 할 수 있겠냐 ,KIA
칰 너거들은   년부터는 가을 못갈듯,KIA
니들 정통파의견이 찬호팽 유도영 잘큰삼도현임  ,KIA
맑음이 울었네   ,KIA
이기사 좆나 웃긴다  골빈이도 영향력 좆도 아닌 듯,KIA
벌써부터 짭   억 조던   억 언플하는데 구단은 얼마나 같잖겠냐,KIA
짭찬에 지명권줘서 김혜성데려오자,KIA
근데 박찬호가 돈 밝히면,KIA
이 디아도라 그거네,KIA
짭맘아 짭은 당연히 구단에서 잡지,KIA
오늘 코구부장 라이브 없다    ,KIA
짭맘이나 조던맘 둘다   들인게 리툴링을,KIA
기아는     팀으로 비유하면 뭐냐 ,KIA
그러면 안 되겠지만 좌우성 중창진 우전범 나오게 되면,KIA
근데 왜 석개 팬덤멸칭이 황건적이었지 ,KIA
엠팍의 봄 진행중이네   ,KIA
리툴링이면 정리대상은 짭찬이지  눈치 좀 있어라,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
짭맘 짭찬은 기아 남고 싶어할걸,KIA
돈 많이 주는 팀 가라     이런 주장이면,KIA
네이버 메인에 띄워주는거 요즘    질 존나 낮네,KIA
찬호    무조건 잡는이유,KIA
중도영 주장했다가 쳐맞는 짭맘      ,KIA
짭애미들아 이미 프런트는 장현식 겪어보고 짭 보낼준비함,KIA
박찬호 치우는건   은데 유도영같은 소리는 하지마라,KIA
칩혜성 될까바 걱정되면 개추     ,KIA
박찬호가      비다년 받는다는 새끼는 진짜 능지가,KIA
리툴링 이해 못하는 빡들이 많네요,KIA
이미 프런트도 이용규때 당해봐서 더 안잡음,KIA
차노 많이 컷대   ,KIA
짭찬 똥칰 가는게 제일 재밌는데,KIA
전병신갤은 도영이 수비 능력을 왜케 올려치기 하지   ,KIA
내년에  루수 용타 데려오면 야수들 포지션 이렇게되나 ,KIA
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,KIA
난 구단에서 윤도현을 어디까지 보고있는지가 궁금함,KIA
쥐  두자리 숫자 우승이면 왕조 선언 가능하냐 ,KIA
